FREQ,Frequency,REF_AREA,Territory,DATA_TYPE,Indicator,MEASURE,Measure (DESC),ECOICOP_2,ECOICOP 2,TIME_PERIOD,Observation,OBS_STATUS,Observation status
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0512,'Riparazione, installazione e noleggio di mobili, arredamenti e tappeti',2026-02,101.4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0512,'Riparazione, installazione e noleggio di mobili, arredamenti e tappeti',2026-03,101.8,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,052,Tessili per la casa,2025-04,101.2,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,052,Tessili per la casa,2025-05,101.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,052,Tessili per la casa,2025-06,101.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,052,Tessili per la casa,2025-07,98.6,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,052,Tessili per la casa,2025-08,98,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,052,Tessili per la casa,2025-09,100.6,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,052,Tessili per la casa,2025-10,101.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,052,Tessili per la casa,2025-11,102,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,052,Tessili per la casa,2025-12,102.4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,052,Tessili per la casa,2026-01,98.1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,052,Tessili per la casa,2026-02,98.3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,052,Tessili per la casa,2026-03,99.9,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0521,Tessili per la casa,2025-04,101.2,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0521,Tessili per la casa,2025-05,101.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0521,Tessili per la casa,2025-06,101.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0521,Tessili per la casa,2025-07,98.6,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0521,Tessili per la casa,2025-08,98,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0521,Tessili per la casa,2025-09,100.6,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0521,Tessili per la casa,2025-10,101.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0521,Tessili per la casa,2025-11,102,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0521,Tessili per la casa,2025-12,102.4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0521,Tessili per la casa,2026-01,98.1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0521,Tessili per la casa,2026-02,98.3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0521,Tessili per la casa,2026-03,99.9,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,053,Elettrodomestici,2025-04,100.7,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,053,Elettrodomestici,2025-05,100.4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,053,Elettrodomestici,2025-06,101,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,053,Elettrodomestici,2025-07,100.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,053,Elettrodomestici,2025-08,100,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,053,Elettrodomestici,2025-09,99.7,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,053,Elettrodomestici,2025-10,98,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,053,Elettrodomestici,2025-11,97.4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,053,Elettrodomestici,2025-12,97.7,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,053,Elettrodomestici,2026-01,98.9,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,053,Elettrodomestici,2026-02,98.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,053,Elettrodomestici,2026-03,98.1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0531,Grandi elettrodomestici e altri grandi apparecchi domestici,2025-04,100.8,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0531,Grandi elettrodomestici e altri grandi apparecchi domestici,2025-05,100.4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0531,Grandi elettrodomestici e altri grandi apparecchi domestici,2025-06,100.7,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0531,Grandi elettrodomestici e altri grandi apparecchi domestici,2025-07,100.6,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0531,Grandi elettrodomestici e altri grandi apparecchi domestici,2025-08,99.3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0531,Grandi elettrodomestici e altri grandi apparecchi domestici,2025-09,99.9,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0531,Grandi elettrodomestici e altri grandi apparecchi domestici,2025-10,97.9,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0531,Grandi elettrodomestici e altri grandi apparecchi domestici,2025-11,97.1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0531,Grandi elettrodomestici e altri grandi apparecchi domestici,2025-12,98.2,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0531,Grandi elettrodomestici e altri grandi apparecchi domestici,2026-01,98.9,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0531,Grandi elettrodomestici e altri grandi apparecchi domestici,2026-02,98.8,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0531,Grandi elettrodomestici e altri grandi apparecchi domestici,2026-03,98.1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0532,Piccoli elettrodomestici,2025-04,100.6,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0532,Piccoli elettrodomestici,2025-05,100.4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0532,Piccoli elettrodomestici,2025-06,101.7,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0532,Piccoli elettrodomestici,2025-07,100.3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0532,Piccoli elettrodomestici,2025-08,101.4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0532,Piccoli elettrodomestici,2025-09,99.3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0532,Piccoli elettrodomestici,2025-10,97.8,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0532,Piccoli elettrodomestici,2025-11,97.8,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0532,Piccoli elettrodomestici,2025-12,96.6,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0532,Piccoli elettrodomestici,2026-01,99.1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0532,Piccoli elettrodomestici,2026-02,97.7,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0532,Piccoli elettrodomestici,2026-03,98.2,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0533,'Riparazione, installazione e noleggio di elettrodomestici',2025-04,99.4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0533,'Riparazione, installazione e noleggio di elettrodomestici',2025-05,99.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0533,'Riparazione, installazione e noleggio di elettrodomestici',2025-06,99.7,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0533,'Riparazione, installazione e noleggio di elettrodomestici',2025-07,100.4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0533,'Riparazione, installazione e noleggio di elettrodomestici',2025-08,100.4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0533,'Riparazione, installazione e noleggio di elettrodomestici',2025-09,100.6,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0533,'Riparazione, installazione e noleggio di elettrodomestici',2025-10,100.7,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0533,'Riparazione, installazione e noleggio di elettrodomestici',2025-11,100.7,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0533,'Riparazione, installazione e noleggio di elettrodomestici',2025-12,101.2,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0533,'Riparazione, installazione e noleggio di elettrodomestici',2026-01,101.4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0533,'Riparazione, installazione e noleggio di elettrodomestici',2026-02,101.4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0533,'Riparazione, installazione e noleggio di elettrodomestici',2026-03,101.7,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,054,'Oggetti di vetro, stoviglie e utensili domestici',2025-04,100.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,054,'Oggetti di vetro, stoviglie e utensili domestici',2025-05,100.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,054,'Oggetti di vetro, stoviglie e utensili domestici',2025-06,100.4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,054,'Oggetti di vetro, stoviglie e utensili domestici',2025-07,99.6,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,054,'Oggetti di vetro, stoviglie e utensili domestici',2025-08,99.1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,054,'Oggetti di vetro, stoviglie e utensili domestici',2025-09,100.3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,054,'Oggetti di vetro, stoviglie e utensili domestici',2025-10,100.8,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,054,'Oggetti di vetro, stoviglie e utensili domestici',2025-11,101,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,054,'Oggetti di vetro, stoviglie e utensili domestici',2025-12,101.3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,054,'Oggetti di vetro, stoviglie e utensili domestici',2026-01,100,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,054,'Oggetti di vetro, stoviglie e utensili domestici',2026-02,99.7,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,054,'Oggetti di vetro, stoviglie e utensili domestici',2026-03,99.9,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0540,'Oggetti di vetro, stoviglie e utensili domestici',2025-04,100.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0540,'Oggetti di vetro, stoviglie e utensili domestici',2025-05,100.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0540,'Oggetti di vetro, stoviglie e utensili domestici',2025-06,100.4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0540,'Oggetti di vetro, stoviglie e utensili domestici',2025-07,99.6,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0540,'Oggetti di vetro, stoviglie e utensili domestici',2025-08,99.1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0540,'Oggetti di vetro, stoviglie e utensili domestici',2025-09,100.3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0540,'Oggetti di vetro, stoviglie e utensili domestici',2025-10,100.8,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0540,'Oggetti di vetro, stoviglie e utensili domestici',2025-11,101,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0540,'Oggetti di vetro, stoviglie e utensili domestici',2025-12,101.3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0540,'Oggetti di vetro, stoviglie e utensili domestici',2026-01,100,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0540,'Oggetti di vetro, stoviglie e utensili domestici',2026-02,99.7,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,0540,'Oggetti di vetro, stoviglie e utensili domestici',2026-03,99.9,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,055,Utensili e attrezzature per la casa e il giardino,2025-04,100,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,055,Utensili e attrezzature per la casa e il giardino,2025-05,100,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,4,Index number,055,Utensili e attrezzature per la casa e il giardino,2025-06,100.2,,
