FREQ,Frequency,REF_AREA,Territory,DATA_TYPE,Indicator,ECOICOP_2,ECOICOP 2,TIME_PERIOD,Observation,OBS_STATUS,Observation status
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,01114,Cereali per colazione,2017,905,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,01114,Cereali per colazione,2018,892,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,01114,Cereali per colazione,2019,917,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,01114,Cereali per colazione,2020,947,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,01114,Cereali per colazione,2021,1108,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,01114,Cereali per colazione,2022,1031,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,01114,Cereali per colazione,2023,965,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,01114,Cereali per colazione,2024,959,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,01114,Cereali per colazione,2025,955,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,01114,Cereali per colazione,2026,994,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,011140,Cereali per colazione,2016,920,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,011140,Cereali per colazione,2017,905,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,011140,Cereali per colazione,2018,892,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,011140,Cereali per colazione,2019,917,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,011140,Cereali per colazione,2020,947,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,011140,Cereali per colazione,2021,1108,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,011140,Cereali per colazione,2022,1031,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,011140,Cereali per colazione,2023,965,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,011140,Cereali per colazione,2024,959,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,011140,Cereali per colazione,2025,955,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,011140,Cereali per colazione,2026,994,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,01115,'Maccheroni, tagliatelle, cuscus e paste alimentari simili',2010,5602,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,01115,'Maccheroni, tagliatelle, cuscus e paste alimentari simili',2011,6330,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,01115,'Maccheroni, tagliatelle, cuscus e paste alimentari simili',2012,6038,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,01115,'Maccheroni, tagliatelle, cuscus e paste alimentari simili',2013,6085,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,01115,'Maccheroni, tagliatelle, cuscus e paste alimentari simili',2014,6092,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,01115,'Maccheroni, tagliatelle, cuscus e paste alimentari simili',2015,4868,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,01115,'Maccheroni, tagliatelle, cuscus e paste alimentari simili',2016,4585,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,01115,'Maccheroni, tagliatelle, cuscus e paste alimentari simili',2017,4321,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,01115,'Maccheroni, tagliatelle, cuscus e paste alimentari simili',2018,4221,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,01115,'Maccheroni, tagliatelle, cuscus e paste alimentari simili',2019,4228,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,01115,'Maccheroni, tagliatelle, cuscus e paste alimentari simili',2020,4121,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,01115,'Maccheroni, tagliatelle, cuscus e paste alimentari simili',2021,5344,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,01115,'Maccheroni, tagliatelle, cuscus e paste alimentari simili',2022,4921,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,01115,'Maccheroni, tagliatelle, cuscus e paste alimentari simili',2023,4500,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,01115,'Maccheroni, tagliatelle, cuscus e paste alimentari simili',2024,4321,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,01115,'Maccheroni, tagliatelle, cuscus e paste alimentari simili',2025,4333,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,01115,'Maccheroni, tagliatelle, cuscus e paste alimentari simili',2026,4658,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,011150,'Pasta secca, pasta fresca e couscous',2016,4585,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,011150,'Pasta secca, pasta fresca e couscous',2017,4321,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,011150,'Pasta secca, pasta fresca e couscous',2018,4221,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,011150,'Pasta secca, pasta fresca e couscous',2019,4228,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,011150,'Pasta secca, pasta fresca e couscous',2020,4121,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,011150,'Pasta secca, pasta fresca e couscous',2021,5344,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,011150,'Pasta secca, pasta fresca e couscous',2022,4921,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,011150,'Pasta secca, pasta fresca e couscous',2023,4500,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,011150,'Pasta secca, pasta fresca e couscous',2024,4321,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,011150,'Pasta secca, pasta fresca e couscous',2025,4333,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,011150,'Pasta secca, pasta fresca e couscous',2026,4658,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,01119,Altri prodotti a base di cereali,2010,1660,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,01119,Altri prodotti a base di cereali,2011,448,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,01119,Altri prodotti a base di cereali,2012,119,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,01119,Altri prodotti a base di cereali,2013,131,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,01119,Altri prodotti a base di cereali,2014,261,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,01119,Altri prodotti a base di cereali,2015,285,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,01119,Altri prodotti a base di cereali,2016,372,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,01119,Altri prodotti a base di cereali,2017,373,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,01119,Altri prodotti a base di cereali,2018,396,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,01119,Altri prodotti a base di cereali,2019,384,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,01119,Altri prodotti a base di cereali,2020,353,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,01119,Altri prodotti a base di cereali,2021,474,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,01119,Altri prodotti a base di cereali,2022,457,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,01119,Altri prodotti a base di cereali,2023,500,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,01119,Altri prodotti a base di cereali,2024,566,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,01119,Altri prodotti a base di cereali,2025,567,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,01119,Altri prodotti a base di cereali,2026,654,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,011190,Altri prodotti a base di cereali,2016,372,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,011190,Altri prodotti a base di cereali,2017,373,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,011190,Altri prodotti a base di cereali,2018,396,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,011190,Altri prodotti a base di cereali,2019,384,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,011190,Altri prodotti a base di cereali,2020,353,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,011190,Altri prodotti a base di cereali,2021,474,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,011190,Altri prodotti a base di cereali,2022,457,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,011190,Altri prodotti a base di cereali,2023,500,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,011190,Altri prodotti a base di cereali,2024,566,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,011190,Altri prodotti a base di cereali,2025,567,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,011190,Altri prodotti a base di cereali,2026,654,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0112,Animali vivi e carni e altre parti di animali terrestri macellati,1996,53924,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0112,Animali vivi e carni e altre parti di animali terrestri macellati,1997,53924,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0112,Animali vivi e carni e altre parti di animali terrestri macellati,1998,53924,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0112,Animali vivi e carni e altre parti di animali terrestri macellati,1999,42797,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0112,Animali vivi e carni e altre parti di animali terrestri macellati,2000,39842,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0112,Animali vivi e carni e altre parti di animali terrestri macellati,2001,39534,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0112,Animali vivi e carni e altre parti di animali terrestri macellati,2002,39011,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0112,Animali vivi e carni e altre parti di animali terrestri macellati,2003,35256,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0112,Animali vivi e carni e altre parti di animali terrestri macellati,2004,36950,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0112,Animali vivi e carni e altre parti di animali terrestri macellati,2005,36059,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0112,Animali vivi e carni e altre parti di animali terrestri macellati,2006,34898,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0112,Animali vivi e carni e altre parti di animali terrestri macellati,2007,38173,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0112,Animali vivi e carni e altre parti di animali terrestri macellati,2008,39439,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0112,Animali vivi e carni e altre parti di animali terrestri macellati,2009,38987,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0112,Animali vivi e carni e altre parti di animali terrestri macellati,2010,39222,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0112,Animali vivi e carni e altre parti di animali terrestri macellati,2011,37919,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0112,Animali vivi e carni e altre parti di animali terrestri macellati,2012,37426,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0112,Animali vivi e carni e altre parti di animali terrestri macellati,2013,37300,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0112,Animali vivi e carni e altre parti di animali terrestri macellati,2014,38841,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0112,Animali vivi e carni e altre parti di animali terrestri macellati,2015,39386,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0112,Animali vivi e carni e altre parti di animali terrestri macellati,2016,38494,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0112,Animali vivi e carni e altre parti di animali terrestri macellati,2017,38444,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0112,Animali vivi e carni e altre parti di animali terrestri macellati,2018,37512,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0112,Animali vivi e carni e altre parti di animali terrestri macellati,2019,37110,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0112,Animali vivi e carni e altre parti di animali terrestri macellati,2020,35875,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0112,Animali vivi e carni e altre parti di animali terrestri macellati,2021,43029,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0112,Animali vivi e carni e altre parti di animali terrestri macellati,2022,40696,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0112,Animali vivi e carni e altre parti di animali terrestri macellati,2023,37469,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0112,Animali vivi e carni e altre parti di animali terrestri macellati,2024,38068,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0112,Animali vivi e carni e altre parti di animali terrestri macellati,2025,37814,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,0112,Animali vivi e carni e altre parti di animali terrestri macellati,2026,37684,,
